X[Hz],50V,100V,200V,Background
6416.0,5.4523089999999994e-08,6.765967999999999e-08,6.899722999999999e-08,5.438848e-09
6417.0,6.563749000000001e-08,7.719063e-08,6.512158e-08,4.820526e-09
6418.0,5.991048e-08,7.268233000000001e-08,6.820999e-08,4.48112e-09
6419.0,6.434435999999999e-08,5.480401e-08,8.033462e-08,5.374593000000001e-09
6420.0,7.209044e-08,8.059214e-08,6.643292e-08,5.443964e-09
6421.0,5.646244e-08,7.05986e-08,6.233294e-08,5.3938090000000005e-09
6422.0,5.692095e-08,6.711622999999999e-08,8.348773e-08,4.490555999999999e-09
6423.0,5.334172e-08,5.3767010000000004e-08,8.44252e-08,5.1631270000000004e-09
6424.0,5.475617e-08,5.684782e-08,8.926713000000001e-08,3.888222e-09
6425.0,6.008369e-08,6.15278e-08,8.29994e-08,5.014938e-09
6426.0,5.976584e-08,6.133254e-08,8.655669999999998e-08,5.972546e-09
6427.0,4.658944e-08,5.3770360000000007e-08,7.580564e-08,5.418771e-09
6428.0,5.6031570000000004e-08,7.061615e-08,7.226926e-08,4.158256e-09
6429.0,6.168000000000001e-08,6.572709e-08,7.189484e-08,5.0015790000000005e-09
6430.0,5.801501e-08,7.061903e-08,7.923835000000001e-08,4.970920999999999e-09
6431.0,5.309851e-08,6.58552e-08,6.509784e-08,4.84434e-09
6432.0,5.579827e-08,6.225901e-08,5.74606e-08,5.514821e-09
6433.0,5.3850800000000006e-08,6.351917000000001e-08,7.788802000000001e-08,4.5660010000000005e-09
6434.0,6.025993999999999e-08,4.600464e-08,8.303710999999999e-08,4.547052e-09
6435.0,4.728959e-08,6.291869e-08,7.211995e-08,6.463679e-09
6436.0,5.512967e-08,7.318698e-08,7.375269e-08,5.682971e-09
6437.0,5.342506e-08,6.788569e-08,7.290934e-08,4.741611e-09
6438.0,5.569959e-08,6.008372e-08,6.235494e-08,5.126942e-09
6439.0,5.191421e-08,6.415095e-08,6.69839e-08,5.428132e-09
6440.0,6.079596e-08,5.8543190000000005e-08,7.354524000000001e-08,5.757746e-09
6441.0,5.575417e-08,5.850472e-08,4.8445349999999994e-08,5.61073e-09
6442.0,4.604266e-08,6.412368e-08,8.876364e-08,5.259414999999999e-09
6443.0,5.292955e-08,7.32732e-08,6.831953999999999e-08,4.6230519999999995e-09
6444.0,5.1829589999999997e-08,6.080529e-08,6.540397e-08,3.670132e-09
6445.0,5.796527999999999e-08,6.604427e-08,8.491111e-08,4.926187e-09
6446.0,6.067393e-08,5.693497e-08,5.940841000000001e-08,5.529558000000001e-09
6447.0,5.5711300000000005e-08,6.302319000000001e-08,7.881896e-08,4.3048450000000006e-09
6448.0,5.982618e-08,7.264539e-08,5.310297e-08,4.704494999999999e-09
6449.0,6.061347e-08,5.773713e-08,7.614341e-08,5.579871999999999e-09
6450.0,4.366448999999999e-08,7.622894000000001e-08,5.5325379999999996e-08,4.528433e-09
6451.0,6.041658e-08,6.689710000000001e-08,7.588708000000001e-08,5.2498780000000015e-09
6452.0,4.7305339999999995e-08,5.54597e-08,8.443136e-08,5.174092e-09
6453.0,4.5407339999999993e-08,5.9574e-08,7.310455e-08,5.425305e-09
6454.0,4.521642e-08,7.481111999999999e-08,6.08556e-08,5.3603809999999995e-09
6455.0,6.081575e-08,6.069729e-08,4.928835e-08,4.857998e-09
6456.0,4.959816e-08,7.814294999999999e-08,7.908666999999999e-08,5.061632e-09
6457.0,5.3950329999999996e-08,7.037534e-08,6.459672000000001e-08,5.627661e-09
6458.0,6.159417999999999e-08,7.281542e-08,7.823385000000001e-08,5.812798999999999e-09
6459.0,5.4223800000000005e-08,6.784656e-08,6.310225e-08,4.919432e-09
6460.0,4.9788360000000004e-08,6.64967e-08,9.647153e-08,4.5229769999999995e-09
6461.0,6.683687e-08,5.803319e-08,7.68005e-08,5.110971e-09
6462.0,5.149896e-08,6.722991e-08,7.849157000000001e-08,5.237231e-09
6463.0,4.152857e-08,5.921526999999999e-08,6.427002e-08,4.8175479999999995e-09
6464.0,5.8746220000000006e-08,6.113691e-08,8.622877000000001e-08,4.57017e-09
6465.0,4.977112e-08,6.302155e-08,7.567311000000001e-08,4.681532e-09
6466.0,5.8630699999999994e-08,5.102489e-08,6.586648e-08,4.516003e-09
6467.0,6.072391e-08,6.060217e-08,6.587446000000001e-08,5.011939000000001e-09
6468.0,4.342924e-08,5.391387e-08,6.83617e-08,4.301159e-09
6469.0,5.347529e-08,5.991619e-08,7.003359e-08,4.812055999999999e-09
6470.0,6.259431e-08,5.815648e-08,5.777488e-08,4.998002e-09
6471.0,5.339054e-08,6.481281e-08,7.872872999999999e-08,5.153418e-09
6472.0,7.245377000000001e-08,7.399411999999999e-08,7.260936e-08,4.987023e-09
6473.0,6.621696e-08,6.256993000000001e-08,6.840974e-08,4.425181e-09
6474.0,5.504797e-08,6.292187e-08,7.758101e-08,4.7398490000000004e-09
6475.0,5.216253e-08,7.217295e-08,7.946014e-08,5.3533830000000005e-09
6476.0,5.557507e-08,5.982582e-08,7.242932e-08,5.492901e-09
6477.0,5.852885e-08,5.794057e-08,8.081945e-08,4.490955e-09
6478.0,5.686756e-08,6.813991e-08,8.600843e-08,4.941223e-09
6479.0,5.237483e-08,7.364619e-08,6.0051e-08,5.399286999999999e-09
6480.0,6.605044999999999e-08,6.788116999999999e-08,7.729872e-08,4.356234e-09
6481.0,5.912599e-08,6.903172999999999e-08,7.718879e-08,5.8365200000000004e-09
6482.0,5.552065e-08,5.834795e-08,8.245907000000001e-08,4.4530209999999995e-09
6483.0,5.226189e-08,6.793724e-08,8.389567999999999e-08,5.902898e-09
6484.0,6.165546e-08,6.90272e-08,9.183096000000001e-08,4.668701e-09
6485.0,5.4234860000000004e-08,6.559389000000001e-08,8.104951e-08,4.999909000000001e-09
6486.0,5.96801e-08,5.77564e-08,8.905459000000001e-08,4.788771e-09
6487.0,6.080896e-08,6.396285e-08,7.758949e-08,5.362081e-09
6488.0,6.624612e-08,7.288636e-08,7.25197e-08,4.234983e-09
6489.0,4.8538959999999996e-08,6.280898000000001e-08,8.229127e-08,4.093162e-09
6490.0,5.329993e-08,7.0235e-08,6.998601e-08,4.829017e-09
6491.0,6.194062000000001e-08,6.734597e-08,7.067776e-08,4.9653559999999995e-09
6492.0,6.177205e-08,5.147576e-08,6.499152999999999e-08,4.571184e-09
6493.0,5.7015890000000004e-08,6.627925e-08,8.067074e-08,4.750335e-09
6494.0,6.202518e-08,6.195483999999999e-08,7.375723e-08,5.481778e-09
6495.0,5.717075e-08,7.775408999999999e-08,7.06948e-08,4.1005399999999996e-09
6496.0,5.684038e-08,6.736472e-08,6.877173e-08,4.3517159999999995e-09
6497.0,6.114696e-08,8.527805000000001e-08,7.628289e-08,4.630350000000001e-09
6498.0,5.8595230000000003e-08,6.955213999999999e-08,8.744212e-08,4.263166e-09
6499.0,4.242121e-08,4.7860430000000004e-08,6.240239e-08,5.377944999999999e-09
6500.0,5.3566580000000004e-08,6.471725e-08,7.652491000000001e-08,4.2184110000000004e-09
6501.0,6.071080999999999e-08,5.0753449999999996e-08,6.322455000000001e-08,4.481115e-09
6502.0,6.199397e-08,7.512192999999999e-08,6.226701999999999e-08,4.863515000000001e-09
6503.0,6.258498000000001e-08,5.587803e-08,8.061299e-08,5.423562e-09
6504.0,5.084403e-08,6.540974e-08,6.574862e-08,5.422859e-09
6505.0,4.869257e-08,7.258355e-08,6.674797e-08,5.118604e-09
6506.0,5.908068e-08,6.455514e-08,6.659575e-08,4.620383e-09
6507.0,5.95105e-08,7.526325e-08,6.555206e-08,5.2874880000000005e-09
6508.0,6.19091e-08,6.651467e-08,6.782029e-08,4.448405e-09
6509.0,5.228084e-08,6.793721e-08,8.792485000000001e-08,5.451993000000001e-09
6510.0,4.337130999999999e-08,7.019174999999999e-08,7.463546000000001e-08,5.2327e-09
6511.0,5.453987000000001e-08,7.652216e-08,7.609144000000001e-08,4.9792129999999995e-09
6512.0,6.399925999999999e-08,4.8410129999999996e-08,6.474678e-08,5.282238e-09
6513.0,6.390251999999999e-08,6.177699e-08,7.050209e-08,5.392211999999999e-09
6514.0,4.723483e-08,5.6023190000000006e-08,7.093716e-08,4.749946e-09
6515.0,5.802782e-08,6.359462e-08,7.606283e-08,5.488928000000001e-09
6516.0,5.970357e-08,5.976798e-08,7.408043e-08,5.0002920000000005e-09
6517.0,7.161264e-08,7.106478e-08,8.623319e-08,5.154549000000001e-09
6518.0,5.172612e-08,6.309891e-08,6.835014e-08,5.068281e-09
6519.0,5.2290269999999994e-08,6.55963e-08,7.200724e-08,4.947196e-09
6520.0,5.240216e-08,7.350533e-08,8.435412e-08,5.1817089999999996e-09
6521.0,5.7231830000000005e-08,6.637905e-08,8.204046e-08,5.9230680000000005e-09
6522.0,5.905952e-08,5.257476e-08,7.03019e-08,5.182100000000001e-09
6523.0,4.896146e-08,6.422118000000001e-08,8.312895e-08,4.791739e-09
6524.0,7.309906e-08,7.77117e-08,9.061873e-08,5.078407000000001e-09
6525.0,5.239e-08,8.537879999999999e-08,7.199232e-08,5.342650999999999e-09
6526.0,4.274458e-08,6.637929e-08,6.209897e-08,5.258366999999999e-09
6527.0,5.9373580000000005e-08,6.971242e-08,6.688997000000001e-08,5.558148000000001e-09
6528.0,6.269513e-08,7.141465e-08,7.566437e-08,5.1282260000000006e-09
6529.0,6.804031e-08,5.9452300000000005e-08,7.184982000000001e-08,5.008015999999999e-09
6530.0,5.097701e-08,5.688428e-08,6.579880999999999e-08,4.874632000000001e-09
6531.0,4.5403760000000004e-08,5.358803e-08,7.72113e-08,6.136279999999999e-09
6532.0,6.291148000000001e-08,6.705566e-08,7.559919e-08,5.160486e-09
6533.0,6.288121e-08,6.657199e-08,8.400695999999999e-08,5.2442279999999996e-09
6534.0,6.180711e-08,7.435219e-08,8.379597e-08,5.4166440000000005e-09
6535.0,5.983576e-08,4.7445370000000004e-08,6.904066e-08,4.2846590000000005e-09
6536.0,5.746129e-08,7.017709e-08,7.598396000000001e-08,5.369675e-09
6537.0,5.668068e-08,5.211995e-08,6.094339e-08,4.591585e-09
6538.0,4.771736e-08,6.456437e-08,7.816184e-08,4.348005999999999e-09
6539.0,6.732849000000001e-08,6.912024999999999e-08,6.692972000000001e-08,5.248733e-09
6540.0,6.502005e-08,6.530699e-08,7.038771e-08,3.915029000000001e-09
6541.0,5.7768290000000005e-08,6.598685e-08,7.433977e-08,3.815809e-09
6542.0,4.7486430000000004e-08,8.344908000000001e-08,8.189426e-08,5.242717e-09
6543.0,5.950805e-08,6.038569e-08,7.630413e-08,5.239376e-09
6544.0,4.334419e-08,5.7553419999999994e-08,6.561014e-08,4.517791e-09
6545.0,4.1092639999999994e-08,6.875437e-08,7.8369e-08,5.031504e-09
6546.0,5.951867e-08,5.7192879999999996e-08,7.25387e-08,4.330491e-09
6547.0,6.347366e-08,6.974324e-08,8.253396e-08,4.7060790000000005e-09
6548.0,5.4422269999999996e-08,7.138951e-08,6.773723e-08,6.0495869999999994e-09
6549.0,5.3643660000000005e-08,6.647336e-08,8.745352e-08,5.557976e-09
6550.0,6.161111e-08,7.1759e-08,8.029019e-08,5.21331e-09
6551.0,5.540667e-08,5.785219000000001e-08,9.675616999999999e-08,5.419684e-09
6552.0,5.835116999999999e-08,5.926868e-08,8.611575000000001e-08,4.417433e-09
6553.0,5.69655e-08,7.755047e-08,8.168337e-08,4.882631e-09
6554.0,6.04755e-08,7.067776e-08,7.035798e-08,3.920899e-09
6555.0,5.8401610000000004e-08,6.14183e-08,8.012424000000001e-08,4.625025e-09
6556.0,4.803779e-08,6.330561e-08,9.23248e-08,4.226583e-09
6557.0,5.053944e-08,5.5231149999999995e-08,8.348265e-08,5.162786e-09
6558.0,5.148085e-08,5.894846e-08,7.090066e-08,4.484457999999999e-09
6559.0,6.72386e-08,6.915203e-08,7.36812e-08,4.8054579999999994e-09
6560.0,4.826230000000001e-08,6.953425e-08,7.11486e-08,5.286920999999999e-09
6561.0,5.657701e-08,6.397137e-08,6.958027e-08,4.730579000000001e-09
6562.0,5.486689e-08,5.733212e-08,9.120027999999999e-08,4.979057e-09
6563.0,4.531779e-08,8.05478e-08,7.261792e-08,4.286886e-09
6564.0,5.547962e-08,5.917523e-08,8.243494e-08,4.630594e-09
6565.0,5.683413e-08,7.654914e-08,7.061128e-08,4.617082999999999e-09
6566.0,6.414409e-08,7.117669e-08,8.020778e-08,5.041290000000001e-09
6567.0,5.144542999999999e-08,7.091703999999999e-08,6.598089e-08,4.3310640000000006e-09
6568.0,5.314923999999999e-08,6.068421e-08,7.908216e-08,5.196314000000001e-09
6569.0,6.174055e-08,7.494786e-08,8.293949000000002e-08,5.454933000000001e-09
6570.0,5.5870730000000004e-08,6.578776e-08,8.263545e-08,4.226727e-09
6571.0,5.7363099999999994e-08,7.534702e-08,8.273852e-08,6.41076e-09
6572.0,6.499434e-08,6.967079e-08,7.276739999999999e-08,4.863437e-09
6573.0,5.776008e-08,6.453027e-08,7.33787e-08,4.9431520000000005e-09
6574.0,5.5410080000000004e-08,7.258139e-08,7.828239e-08,4.4533770000000005e-09
6575.0,6.403403e-08,6.211539e-08,6.624130999999999e-08,4.154165e-09
6576.0,5.358396e-08,5.70866e-08,8.086929e-08,4.074099e-09
6577.0,4.856048000000001e-08,6.931924000000001e-08,7.225383e-08,5.430292e-09
6578.0,5.090953e-08,6.891536e-08,6.240429e-08,5.204727e-09
6579.0,5.951177999999999e-08,7.008380000000001e-08,7.85957e-08,4.662874e-09
6580.0,4.916403e-08,6.569103e-08,7.236764999999999e-08,5.44427e-09
6581.0,4.964022e-08,6.328908e-08,8.676118999999999e-08,5.2094620000000006e-09
6582.0,5.2251260000000006e-08,6.355918e-08,8.398500999999999e-08,5.6945010000000005e-09
6583.0,4.916671e-08,6.428579e-08,8.144117999999999e-08,4.588877e-09
6584.0,5.2553910000000006e-08,7.040281e-08,6.994595e-08,5.008644e-09
6585.0,4.3890310000000004e-08,6.770176e-08,7.644521000000001e-08,4.7561759999999996e-09
6586.0,5.3996519999999996e-08,7.385314e-08,6.817353999999998e-08,4.944067e-09
6587.0,4.707796e-08,6.109718e-08,8.642405e-08,4.802479e-09
6588.0,4.9003750000000006e-08,6.012167e-08,7.560507e-08,3.705636e-09
6589.0,5.699192e-08,6.088187000000001e-08,8.036185000000001e-08,4.5787209999999996e-09
6590.0,5.5950760000000005e-08,5.3598439999999996e-08,8.214547e-08,4.91553e-09
6591.0,5.692076e-08,7.32045e-08,7.465642999999999e-08,4.729445e-09
6592.0,4.8512069999999994e-08,5.712492e-08,7.683273e-08,5.549742e-09
6593.0,5.564138e-08,8.356356e-08,7.770353e-08,4.9404009999999995e-09
6594.0,5.064294e-08,7.47681e-08,7.145562e-08,4.351492e-09
6595.0,4.813333e-08,6.775098e-08,7.908534e-08,5.815445999999999e-09
6596.0,5.070464e-08,6.744661e-08,7.458653999999999e-08,4.863346999999999e-09
6597.0,5.632845e-08,6.109757e-08,6.33619e-08,4.751117999999999e-09
6598.0,5.582326e-08,6.944910000000001e-08,7.873756e-08,4.834867e-09
6599.0,4.409917e-08,6.06257e-08,7.835591e-08,5.315635e-09
6600.0,5.53751e-08,6.330966e-08,8.799772000000001e-08,4.50339e-09
6601.0,6.038623999999999e-08,6.648133e-08,7.074961999999999e-08,4.848276e-09
6602.0,4.675144e-08,6.887819e-08,7.994476e-08,4.860170000000001e-09
6603.0,4.560132e-08,5.503252e-08,7.54838e-08,4.551761999999999e-09
6604.0,5.155531e-08,6.570635e-08,7.997512e-08,4.168382000000001e-09
6605.0,4.80054e-08,5.520215e-08,8.509772e-08,5.821808000000001e-09
6606.0,4.875106e-08,6.708897999999999e-08,7.252465e-08,4.1929909999999995e-09
6607.0,4.910684e-08,5.8865489999999995e-08,6.809774000000002e-08,4.381854999999999e-09
6608.0,5.2301029999999996e-08,6.624419999999999e-08,6.71336e-08,4.43275e-09
6609.0,5.337144999999999e-08,6.176793e-08,6.188971e-08,4.764413e-09
6610.0,5.204459e-08,5.171424e-08,7.128946000000001e-08,3.981826e-09
6611.0,6.357771999999999e-08,6.621121e-08,8.120615e-08,4.542484999999999e-09
6612.0,5.049342e-08,5.83779e-08,7.76023e-08,5.4691099999999995e-09
6613.0,5.3099699999999996e-08,5.565442e-08,6.757049e-08,4.3221909999999994e-09
6614.0,5.923071e-08,6.820674999999999e-08,7.817117999999998e-08,4.527707e-09
6615.0,5.5286400000000005e-08,5.696682e-08,8.004037e-08,4.001436e-09
6616.0,5.113398e-08,5.407364e-08,6.855704e-08,4.108516e-09
6617.0,4.553979e-08,6.809675e-08,7.924726e-08,5.675696999999999e-09
6618.0,7.082045e-08,7.361548e-08,8.315033999999999e-08,5.0098199999999996e-09
6619.0,6.672851e-08,6.771400999999999e-08,7.092074e-08,4.348554e-09
6620.0,5.3889740000000005e-08,5.397335e-08,7.549051e-08,5.656581e-09
6621.0,5.265862e-08,5.944884e-08,7.396593e-08,4.3526709999999995e-09
6622.0,6.68036e-08,6.418234e-08,7.680325999999999e-08,4.171751e-09
6623.0,4.63582e-08,6.285244000000001e-08,7.321575e-08,4.079548e-09
6624.0,4.8929039999999994e-08,7.163748e-08,6.740103e-08,5.33338e-09
6625.0,5.349976e-08,6.160383e-08,6.184979000000001e-08,5.5870069999999996e-09
6626.0,5.681646e-08,6.90836e-08,6.899938000000001e-08,4.640767e-09
6627.0,6.136512e-08,6.531921e-08,7.068606e-08,5.237890000000001e-09
6628.0,5.371305e-08,6.351113e-08,5.442579e-08,4.6260340000000004e-09
6629.0,5.4856989999999996e-08,7.471962e-08,6.184344e-08,5.102051e-09
6630.0,6.060671e-08,6.347535e-08,7.546728999999999e-08,4.259685e-09
6631.0,5.858648000000001e-08,5.439837000000001e-08,9.106479999999999e-08,5.022093e-09
6632.0,4.8388400000000005e-08,5.2421540000000003e-08,7.168724e-08,4.96801e-09
6633.0,5.3024069999999995e-08,5.543336e-08,8.704947000000001e-08,3.716968e-09
6634.0,4.7649620000000004e-08,6.501977e-08,6.769675000000001e-08,4.930127e-09
6635.0,4.786106e-08,5.6872e-08,6.200363e-08,4.563429e-09
6636.0,4.47882e-08,6.387349e-08,6.150856e-08,5.455958000000001e-09
6637.0,5.606579e-08,6.404567e-08,6.798044e-08,5.467709e-09
6638.0,5.394405e-08,6.351694999999999e-08,7.089232e-08,4.248458e-09
6639.0,5.4550130000000004e-08,7.389224999999999e-08,8.022919e-08,5.523279000000001e-09
6640.0,5.179566e-08,6.599782e-08,7.505248e-08,5.421005e-09
6641.0,4.972733e-08,6.169484e-08,7.723558e-08,4.188843e-09
6642.0,4.5455870000000005e-08,6.393794000000001e-08,7.44423e-08,5.215564e-09
6643.0,4.969959e-08,6.011773000000001e-08,5.780142e-08,5.166108e-09
6644.0,5.637233e-08,6.180346e-08,6.748775000000001e-08,4.834134e-09
6645.0,4.8768699999999995e-08,5.7091660000000003e-08,7.165741000000001e-08,4.872333e-09
6646.0,5.47385e-08,4.917961e-08,7.335897e-08,5.2464650000000005e-09
6647.0,6.556265e-08,7.246567999999999e-08,6.09738e-08,5.256204000000001e-09
6648.0,6.086481e-08,5.481865e-08,7.366884e-08,4.669735e-09
6649.0,3.911111e-08,5.2803839999999996e-08,5.875084999999999e-08,4.332549e-09
6650.0,5.4969160000000005e-08,5.552021e-08,7.518155e-08,5.143396e-09
6651.0,5.4857959999999994e-08,6.972053999999999e-08,6.053173e-08,4.970277e-09
6652.0,5.495109999999999e-08,6.507202e-08,6.819538000000001e-08,4.7270039999999995e-09
6653.0,6.446513e-08,5.782571e-08,6.846663999999999e-08,4.944082e-09
6654.0,5.4511139999999996e-08,7.064006e-08,6.938747999999999e-08,5.0316379999999996e-09
6655.0,4.9302589999999997e-08,5.7860329999999996e-08,6.39028e-08,3.5395479999999996e-09
6656.0,6.317689999999999e-08,5.322277e-08,7.603924000000001e-08,4.537193000000001e-09
6657.0,5.47496e-08,6.538818e-08,6.906865e-08,5.101050000000001e-09
6658.0,6.213664e-08,6.717317e-08,7.733887e-08,5.394858e-09
6659.0,6.021151e-08,5.15255e-08,7.611919999999999e-08,4.5362920000000005e-09
6660.0,4.841939e-08,6.465263e-08,6.416119e-08,4.430683e-09
6661.0,3.98905e-08,6.508769999999999e-08,7.34073e-08,5.486649e-09
6662.0,4.80919e-08,5.959298e-08,7.961567e-08,5.3716609999999995e-09
6663.0,6.059794999999999e-08,7.281376e-08,7.311614e-08,5.597e-09
6664.0,5.0507739999999995e-08,6.387475e-08,5.941971e-08,4.672731e-09
6665.0,5.418611e-08,6.294843e-08,7.276434e-08,4.5570349999999995e-09
6666.0,4.843534e-08,6.227857e-08,7.800899e-08,5.636548000000001e-09
6667.0,5.8883640000000004e-08,6.148962e-08,5.830133e-08,5.705364000000001e-09
6668.0,5.5250789999999995e-08,6.234808999999999e-08,8.238578e-08,5.757518e-09
6669.0,5.119269999999999e-08,6.26448e-08,5.3840639999999997e-08,4.994047e-09
6670.0,5.955187000000001e-08,5.254607e-08,6.770506e-08,3.3150009999999997e-09
6671.0,5.175422e-08,6.434391e-08,5.630575e-08,5.0989970000000006e-09
6672.0,5.254144e-08,5.3860669999999996e-08,6.113356e-08,4.787169e-09
6673.0,5.974178e-08,5.0611110000000004e-08,6.705331e-08,5.797467e-09
6674.0,5.869746e-08,6.246103e-08,7.349953999999999e-08,5.2064e-09
6675.0,6.017820999999999e-08,7.017294999999999e-08,6.474635e-08,4.671116e-09
6676.0,5.036533e-08,6.686205e-08,6.919094000000001e-08,4.547303e-09
6677.0,5.738759e-08,6.376133e-08,6.166375000000001e-08,4.221736e-09
6678.0,5.163398e-08,4.793833e-08,5.946379e-08,5.0152e-09
6679.0,4.762341e-08,6.433487e-08,5.631288e-08,4.8905759999999994e-09
6680.0,5.538075e-08,6.949947e-08,7.564122e-08,4.804206000000001e-09
6681.0,5.512467e-08,6.433856999999999e-08,7.644812e-08,4.879e-09
6682.0,4.4116940000000005e-08,5.96653e-08,6.344172000000001e-08,4.2227600000000004e-09
6683.0,4.600898e-08,6.186819e-08,6.686347e-08,5.264506e-09
6684.0,5.232839e-08,7.583655e-08,9.580666e-08,5.524236e-09
6685.0,5.2083000000000004e-08,6.992508e-08,6.922433e-08,5.257703e-09
6686.0,5.053973e-08,7.219136e-08,6.717739999999999e-08,4.897426e-09
6687.0,4.687961e-08,6.866711e-08,5.2878230000000006e-08,4.430611e-09
6688.0,5.577162e-08,6.045346e-08,7.538467999999999e-08,5.231363e-09
6689.0,6.774700999999999e-08,6.099388e-08,6.375088e-08,4.375674e-09
6690.0,5.58967e-08,6.644761e-08,6.483022e-08,4.698666e-09
6691.0,5.004116000000001e-08,6.414332e-08,8.030737e-08,5.361368000000001e-09
6692.0,5.587469e-08,5.743786e-08,6.248224e-08,4.795138e-09
6693.0,5.740236e-08,5.482952e-08,7.429334e-08,5.011767000000001e-09
6694.0,6.009049e-08,6.411949e-08,6.883546000000001e-08,5.143499e-09
6695.0,5.805015e-08,6.069143000000001e-08,8.685089999999998e-08,4.74684e-09
6696.0,5.999671e-08,6.277333999999999e-08,6.683015e-08,5.261392e-09
6697.0,6.696776e-08,6.124109e-08,6.358218e-08,5.729178e-09
6698.0,6.0091e-08,7.621514e-08,6.961971e-08,4.788458e-09
6699.0,5.034169e-08,6.41252e-08,8.673607e-08,5.804941999999999e-09
6700.0,5.6230720000000006e-08,5.569396e-08,6.245034999999999e-08,5.190103e-09
6701.0,5.7228459999999996e-08,5.5937720000000004e-08,7.134669000000001e-08,4.6187939999999995e-09
6702.0,5.957831e-08,6.433068e-08,6.269313e-08,5.848591999999999e-09
6703.0,5.666808000000001e-08,5.9175430000000004e-08,7.471685e-08,4.32335e-09
6704.0,5.074464e-08,5.883368e-08,6.006942e-08,5.122928e-09
6705.0,5.300129e-08,5.591484e-08,6.650735000000001e-08,4.780031e-09
6706.0,5.307225e-08,6.656097999999999e-08,5.5168280000000005e-08,6.048374e-09
6707.0,5.4870669999999996e-08,5.556701e-08,7.701684e-08,4.454496e-09
6708.0,4.827617e-08,4.933358999999999e-08,7.711929e-08,5.080720999999999e-09
6709.0,7.280602e-08,5.298921e-08,7.31908e-08,4.6897570000000004e-09
6710.0,5.596464e-08,7.085044e-08,6.67455e-08,4.557223e-09
6711.0,4.443726e-08,6.514343e-08,7.37501e-08,4.482813e-09
