---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: LG278C
Date: 5/18/2016
Time: 5:22 PM
Start Frequency (Hz): 10
Stop Frequency (Hz): 40000000
Number of Points: 1601
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): -10
Receiver Bandwidth (Hz): 300
Reference Signal: SourceVoltage
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 10
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB),TR1 (Without piezo): Gain (Real),TR1 (Without piezo): Gain (Imag),TR1 (Without piezo): Gain (dB),TR1 (With piezo): Gain (Real),TR1 (With piezo): Gain (Imag),TR1 (With piezo): Gain (dB),TR1 (1u cap): Gain (Real),TR1 (1u cap): Gain (Imag),TR1 (1u cap): Gain (dB),TR2: Gain (Real),TR2: Gain (Imag),TR2: Gain Unwrapped (Degree),TR2 (1u cap): Gain (Real),TR2 (1u cap): Gain (Imag),TR2 (1u cap): Gain Unwrapped (Degree)
154.301731110681,0.992418000716484,0.00394841802341962,-0.0660385953270965,0.993257432320791,0.00357209644650974,-0.0587073606883912,0.992632810048239,0.00365419585741745,-0.0641686228583459,0.992418000716484,0.00394841802341962,-0.0660385953270965,0.992418000716484,0.00394841802341962,0.227954848341131,0.992418000716484,0.00394841802341962,0.227954848341131
155.774758248812,0.992298315837818,0.00371971134965289,-0.0670938888171199,0.993391392505744,0.00349094732150075,-0.0575385151810677,0.992706283744707,0.0037260946840038,-0.0635233959524643,0.992298315837818,0.00371971134965289,-0.0670938888171199,0.992298315837818,0.00371971134965289,0.2147769069913,0.992298315837818,0.00371971134965289,0.2147769069913
157.261847503641,0.992357575129953,0.00385140128805708,-0.0665707999712137,0.993433798220805,0.00369491909807939,-0.0571612961060653,0.992748992158715,0.00362494269012986,-0.0631529997168251,0.992357575129953,0.00385140128805708,-0.0665707999712137,0.992357575129953,0.00385140128805708,0.222367356892596,0.992357575129953,0.00385140128805708,0.222367356892596
158.763133117859,0.992632997418032,0.00369330556245651,-0.0641657167702407,0.993381005748775,0.00325810912083905,-0.0576362487814247,0.993078363275116,0.00351431666918397,-0.0602752170531136,0.992632997418032,0.00369330556245651,-0.0641657167702407,0.992632997418032,0.00369330556245651,0.21318034484573,0.992632997418032,0.00369330556245651,0.21318034484573
160.278750615692,0.992396320646553,0.00359878579614311,-0.0662399798120405,0.993399053309329,0.00296696850130897,-0.0574864241997301,0.99268903756501,0.0033247004341416,-0.0636867668979515,0.992396320646553,0.00359878579614311,-0.0662399798120405,0.992396320646553,0.00359878579614311,0.207774181899188,0.992396320646553,0.00359878579614311,0.207774181899188
161.808836815135,0.992178313134859,0.00344105863216444,-0.0681531606418556,0.993016252901467,0.00329147567297873,-0.0608251506701484,0.99254869019304,0.00353795959448788,-0.0649084080062908,0.992178313134859,0.00344105863216444,-0.0681531606418556,0.992178313134859,0.00344105863216444,0.198711606152384,0.992178313134859,0.00344105863216444,0.198711606152384
163.353529840303,0.992498247431421,0.00402591037279859,-0.0653335711923226,0.993459875502313,0.00336880160417692,-0.0569434372065604,0.992879500822834,0.00359502653797758,-0.0620121780114032,0.992498247431421,0.00402591037279859,-0.0653335711923226,0.992498247431421,0.00402591037279859,0.232409889429596,0.992498247431421,0.00402591037279859,0.232409889429596
164.912969133901,0.992578984984727,0.00360805451836994,-0.0646410947671885,0.993181438749352,0.00308396426733609,-0.0593862347213465,0.992596561727657,0.0034448140186035,-0.0644923619719394,0.992578984984727,0.00360805451836994,-0.0646410947671885,0.992578984984727,0.00360805451836994,0.208270967618749,0.992578984984727,0.00360805451836994,0.208270967618749
166.48729546981,0.992253857703854,0.00360032974928231,-0.0674869023041906,0.993462687626985,0.00328015645543005,-0.0569214444119449,0.992630404801575,0.00358622178294158,-0.0641918386146944,0.992253857703854,0.00360032974928231,-0.0674869023041906,0.992253857703854,0.00360032974928231,0.207893164249725,0.992253857703854,0.00360032974928231,0.207893164249725
168.076650965797,0.992428376476262,0.00334898590372793,-0.0659670740598313,0.993148494418424,0.0030233724510055,-0.059675981438974,0.992746024368918,0.00336132739494941,-0.0631870811468266,0.992428376476262,0.00334898590372793,-0.0659670740598313,0.992428376476262,0.00334898590372793,0.193345972496158,0.992428376476262,0.00334898590372793,0.193345972496158
169.681179096341,0.992651595386534,0.00339098212821549,-0.0640124213374707,0.99343584950181,0.00333769769971027,-0.0571544162771544,0.992970050377331,0.00355640910134702,-0.061221297035709,0.992651595386534,0.00339098212821549,-0.0640124213374707,0.992651595386534,0.00339098212821549,0.195726486008588,0.992651595386534,0.00339098212821549,0.195726486008588
171.301024705588,0.992507790184618,0.00357559956617648,-0.0652651503159664,0.993362672922303,0.00338069027043779,-0.0577929648551805,0.992595889317312,0.0034768659111038,-0.0644972680363946,0.992507790184618,0.00357559956617648,-0.0652651503159664,0.992507790184618,0.00357559956617648,0.206412362809486,0.992507790184618,0.00357559956617648,0.206412362809486
172.936334020426,0.992326968408474,0.00333268874097031,-0.0668551289489393,0.993521776962358,0.00312209821428485,-0.0564092968539807,0.992681260060079,0.00335840604413659,-0.0637538257258979,0.992326968408474,0.00333268874097031,-0.0668551289489393,0.992326968408474,0.00333268874097031,0.192424762656076,0.992326968408474,0.00333268874097031,0.192424762656076
174.587254663683,0.992730775473728,0.00343443547196421,-0.0633183093004736,0.993607507525644,0.00324229494828491,-0.0556564698252582,0.992945244499669,0.00303081011608585,-0.0614535340336782,0.992730775473728,0.00343443547196421,-0.0633183093004736,0.992730775473728,0.00343443547196421,0.198218769235133,0.992730775473728,0.00343443547196421,0.198218769235133
176.253935667455,0.992684264531083,0.00354507651772742,-0.0637218577850794,0.993590281760866,0.00302923810519253,-0.0558129312908035,0.993028229318876,0.00318105842056106,-0.0607235425283081,0.992684264531083,0.00354507651772742,-0.0637218577850794,0.992684264531083,0.00354507651772742,0.204613960645374,0.992684264531083,0.00354507651772742,0.204613960645374
177.93652748656,0.992807231859527,0.00359343032266575,-0.0626444652639508,0.993602782724581,0.00320687689614771,-0.0556987774214531,0.993039657676509,0.00332770998516149,-0.0606193780588664,0.992807231859527,0.00359343032266575,-0.0626444652639508,0.992807231859527,0.00359343032266575,0.207379122332475,0.992807231859527,0.00359343032266575,0.207379122332475
179.635182012117,0.992667954307232,0.00338530833796984,-0.0638694499780793,0.993712622511724,0.00312354150273551,-0.0547409617939211,0.993050936861043,0.00330205386383727,-0.0605214723676452,0.992667954307232,0.00338530833796984,-0.0638694499780793,0.992667954307232,0.00338530833796984,0.195395778952371,0.992667954307232,0.00338530833796984,0.195395778952371
181.350052585261,0.992833565146962,0.00335149085822476,-0.0624214890720063,0.993476007569134,0.00309500283145167,-0.0568101834369055,0.992933895977421,0.00314262521033605,-0.0615497653776535,0.992833565146962,0.00335149085822476,-0.0624214890720063,0.992833565146962,0.00335149085822476,0.193411623664068,0.992833565146962,0.00335149085822476,0.193411623664068
183.081294010983,0.992961447890792,0.00335431573478616,-0.0613026972696217,0.993467493114852,0.00303578369853708,-0.0568862218355177,0.992883043072587,0.00315051813521715,-0.0619943995394257,0.992961447890792,0.00335431573478616,-0.0613026972696217,0.992961447890792,0.00335431573478616,0.193549713454188,0.992961447890792,0.00335431573478616,0.193549713454188
184.829062572107,0.992786356801209,0.00340293674621551,-0.0628329693366643,0.993492204432503,0.00308591480270047,-0.056668825105709,0.993175497838761,0.00315479088862082,-0.0594362452762871,0.992786356801209,0.00340293674621551,-0.0628329693366643,0.992786356801209,0.00340293674621551,0.196389836144846,0.992786356801209,0.00340293674621551,0.196389836144846
186.593516043395,0.992599283979447,0.00330619044272442,-0.0644726658742356,0.993482927211725,0.00295143139912836,-0.0567535059734878,0.992871905573025,0.00291636819627381,-0.0620980898815559,0.992599283979447,0.00330619044272442,-0.0644726658742356,0.992599283979447,0.00330619044272442,0.190842428712181,0.992599283979447,0.00330619044272442,0.190842428712181
188.374813705791,0.992543015919546,0.00348603952103352,-0.0649596713150155,0.993288890800882,0.0032187194372222,-0.058442831862723,0.992625547361771,0.00340001474746027,-0.0642400764545845,0.992543015919546,0.00348603952103352,-0.0649596713150155,0.992543015919546,0.00348603952103352,0.201235137699521,0.992543015919546,0.00348603952103352,0.201235137699521
190.173116360801,0.992831980972939,0.00355517624480848,-0.0624291501452872,0.993573651635832,0.00297061644806768,-0.0559598577430621,0.993128421546369,0.0032834841588315,-0.0598443117387721,0.992831980972939,0.00355517624480848,-0.0624291501452872,0.992831980972939,0.00355517624480848,0.205166360002323,0.992831980972939,0.00355517624480848,0.205166360002323
191.988586345006,0.992765314425851,0.00318734856805685,-0.0630233294981904,0.993441578672651,0.00271389255177048,-0.0571209369301789,0.992917347140575,0.00304845654112222,-0.0616970976122058,0.992765314425851,0.00318734856805685,-0.0630233294981904,0.992765314425851,0.00318734856805685,0.183951826943693,0.992765314425851,0.00318734856805685,0.183951826943693
193.82138754472,0.99261830775823,0.00354350024185722,-0.064299034120115,0.993347490701354,0.00303164294898352,-0.0579355674896888,0.992903499676327,0.00329593594945716,-0.061811316186348,0.99261830775823,0.00354350024185722,-0.064299034120115,0.99261830775823,0.00354350024185722,0.20453657214579,0.99261830775823,0.00354350024185722,0.20453657214579
195.67168541078,0.993040859738146,0.0031718572455878,-0.0606133251505168,0.993567474915117,0.00278113119929102,-0.0560186494452511,0.99295414582898,0.0028483984754358,-0.0613803936456516,0.993040859738146,0.0031718572455878,-0.0606133251505168,0.993040859738146,0.0031718572455878,0.183006986655144,0.993040859738146,0.0031718572455878,0.183006986655144
197.539646973486,0.992437012197617,0.00352233413460158,-0.0658862419567321,0.99346547173743,0.00301009969588677,-0.0569045778757137,0.992894974722204,0.0033378285918799,-0.0618846674728061,0.992437012197617,0.00352233413460158,-0.0658862419567321,0.992437012197617,0.00352233413460158,0.203351981109258,0.992437012197617,0.00352233413460158,0.203351981109258
199.425440857678,0.992739106109406,0.00304050574651412,-0.0632566615914612,0.993413658900395,0.00263279536909375,-0.0573669557147005,0.992805167704204,0.00264040168601633,-0.0626887005458648,0.992739106109406,0.00304050574651412,-0.0632566615914612,0.992739106109406,0.00304050574651412,0.175481756563658,0.992739106109406,0.00304050574651412,0.175481756563658
201.329237297955,0.992579666625081,0.00320237415265358,-0.0646473087959405,0.99363500989203,0.00300554681771306,-0.0554225627449118,0.992904720017899,0.00330737028339611,-0.0618003081885119,0.992579666625081,0.00320237415265358,-0.0646473087959405,0.992579666625081,0.00320237415265358,0.184853561797259,0.992579666625081,0.00320237415265358,0.184853561797259
203.251208154045,0.992518480067464,0.00311989122933368,-0.0651850515050129,0.993416710870146,0.00284774755019931,-0.0573350868941671,0.992908749040604,0.00303649326939699,-0.0617726327746497,0.992518480067464,0.00311989122933368,-0.0651850515050129,0.992518480067464,0.00311989122933368,0.180103458835644,0.992518480067464,0.00311989122933368,0.180103458835644
205.191526926321,0.992766515632013,0.00289812807483172,-0.0630205755323954,0.993602929627943,0.00265001399663019,-0.0557118405337669,0.992852511270516,0.00273778043313303,-0.0622722049128396,0.992766515632013,0.00289812807483172,-0.0630205755323954,0.992766515632013,0.00289812807483172,0.167259907410825,0.992766515632013,0.00289812807483172,0.167259907410825
207.150368771459,0.993043444417499,0.00338660786013727,-0.0605845151570988,0.993709581620642,0.00284458206241892,-0.0547748637128812,0.993201888225887,0.00305626805613299,-0.0592081456540008,0.993043444417499,0.00338660786013727,-0.0605845151570988,0.993043444417499,0.00338660786013727,0.195396874227624,0.993043444417499,0.00338660786013727,0.195396874227624
209.127910518255,0.992748718887102,0.00345511082432524,-0.0631606891644543,0.993693178063098,0.00267302831814502,-0.0549224083438733,0.992951834084417,0.0030033170235418,-0.0613966224368797,0.992748718887102,0.00345511082432524,-0.0631606891644543,0.992748718887102,0.00345511082432524,0.199408435312478,0.992748718887102,0.00345511082432524,0.199408435312478
211.12433068358,0.992932838544907,0.0033162924587786,-0.0615540743625617,0.993536095806666,0.00289592386345523,-0.0562901045193094,0.993164796402847,0.00316258495821032,-0.0595296182444946,0.992932838544907,0.0033162924587786,-0.0615540743625617,0.992932838544907,0.0033162924587786,0.191361235760261,0.992932838544907,0.0033162924587786,0.191361235760261
213.139809488503,0.992790644656973,0.00328734842676334,-0.0627988627965317,0.993630155514217,0.00305358309785308,-0.0554637168506492,0.993015796824984,0.00317291268168538,-0.0608325154630365,0.992790644656973,0.00328734842676334,-0.0627988627965317,0.992790644656973,0.00328734842676334,0.18971824854378,0.992790644656973,0.00328734842676334,0.18971824854378
215.174528874557,0.992761901318347,0.00320232174398027,-0.0630527695764694,0.993420217187253,0.00299830111220376,-0.0573005567077872,0.992922465086832,0.00321909734381482,-0.0616476159494721,0.992761901318347,0.00320232174398027,-0.0630527695764694,0.992761901318347,0.00320232174398027,0.184816605037606,0.992761901318347,0.00320232174398027,0.184816605037606
217.228672520161,0.993043607215153,0.00331435237598923,-0.0605852235367267,0.993678241000922,0.00277845002390869,-0.0550504457567642,0.993087476450911,0.00297571390683245,-0.0602109035521312,0.993043607215153,0.00331435237598923,-0.0605852235367267,0.993043607215153,0.00331435237598923,0.191227954615461,0.993043607215153,0.00331435237598923,0.191227954615461
219.302425857204,0.992849926902472,0.00316389602405171,-0.0622837345091316,0.993672916613916,0.00259719671304643,-0.0551012723708432,0.993047016003284,0.00297391590892003,-0.0605648358893635,0.992849926902472,0.00316389602405171,-0.0622837345091316,0.992849926902472,0.00316389602405171,0.18258275542598,0.992849926902472,0.00316389602405171,0.18258275542598
221.395976087783,0.992811791504351,0.00302822085988782,-0.0626210644011836,0.993719739767444,0.00278249588696663,-0.0546876103131042,0.99312664944064,0.00295940477265164,-0.0598687189643145,0.992811791504351,0.00302822085988782,-0.0626210644011836,0.992811791504351,0.00302822085988782,0.174759947588679,0.992811791504351,0.00302822085988782,0.174759947588679
223.509512201103,0.993104529002044,0.00300229556824637,-0.0600610588806178,0.993677491408627,0.00271430750834291,-0.0550585476306151,0.993317064213982,0.00291480263959053,-0.0582046782262163,0.993104529002044,0.00300229556824637,-0.0600610588806178,0.993104529002044,0.00300229556824637,0.17321272418142,0.993104529002044,0.00300229556824637,0.17321272418142
225.643224990537,0.992857975569514,0.00309436178547396,-0.0622152393736464,0.993558426149403,0.00256959725653443,-0.0561027341317261,0.993066054312889,0.00279230396504078,-0.0604029281833497,0.992857975569514,0.00309436178547396,-0.0622152393736464,0.992857975569514,0.00309436178547396,0.178568638135991,0.992857975569514,0.00309436178547396,0.178568638135991
227.797307070847,0.9929871919733,0.00310455024177899,-0.0610846127289851,0.99357176239975,0.00258610829024017,-0.055985772989361,0.993273267261847,0.00289292254931344,-0.0585882176297176,0.9929871919733,0.00310455024177899,-0.0610846127289851,0.9929871919733,0.00310455024177899,0.179133273828515,0.9929871919733,0.00310455024177899,0.179133273828515
229.971952895577,0.993159714309932,0.00310931066211046,-0.0595755353598737,0.993713423388758,0.00277888447667694,-0.0547429084896836,0.993296902229051,0.00277637808500806,-0.0583844491676345,0.993159714309932,0.00310931066211046,-0.0595755353598737,0.993159714309932,0.00310931066211046,0.179376784546216,0.993159714309932,0.00310931066211046,0.179376784546216
232.167358774602,0.992983074409,0.00286125070939925,-0.0611270227728081,0.993508416271867,0.00246892099668121,-0.0565421705883297,0.99317870801373,0.00282914341461241,-0.0594167502453968,0.992983074409,0.00286125070939925,-0.0611270227728081,0.992983074409,0.00286125070939925,0.165095599600052,0.992983074409,0.00286125070939925,0.165095599600052
234.38372289185,0.992839782691804,0.00299333154301466,-0.0623771070546363,0.993399289735896,0.00258191467770245,-0.057493759863559,0.992962860102847,0.00285777347090837,-0.0613039306626995,0.992839782691804,0.00299333154301466,-0.0623771070546363,0.992839782691804,0.00299333154301466,0.172741611934678,0.992839782691804,0.00299333154301466,0.172741611934678
